id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
36059083,En helt ny plan,CakeisLife,['Jönssonligan - Fandom'],Not Rated,Choose Not To Use Archive Warnings,F/M,Work in Progress,29 Dec 2021,[],"['Charles-Ingvar Jönsson', 'Ragnar Vanheden', 'Dynamit-Harry', 'Doris (Jönssonligan)', 'Wall-Enberg (Jönssonligan)', 'Original Female Character(s)', 'Original Characters']","['first time publishing', 'vi får se hur detta blir tbh']","Det är återigen dags för en ny kupp med Jönssonligan mot Wall-Enberg, men vad gänget inte vet denna gången är att deras fiende beslutat att ta in nya resurser som kanske kan stoppa ligan en gång för alla.",Svenska,468,1/?,2,7,,48
36052525,Nåt slags förstånd,SilvaGrey,['Young Royals (TV 2021)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,29 Dec 2021,"['Simon/Wilhelm (Young Royals)', 'Simon & Wilhelm (Young Royals)']","['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Ludvig (Young Royals)', 'Kristina (Young Royals)', 'Linda (Young Royals)']","['Post-Canon', 'Written Post S1', 'Underage Drinking', 'Suicidal Thoughts', 'Christmas', 'Studenten', 'Sad with a Happy Ending']","Prins Ludvig tog sats så lugn och stadig han kunde ”Kristina, vi behöver pratas vid. Om Wilhelm…”. Det är strax efter nyår 2021 och det börjar gå upp för åtminstone en av Willes föräldrar att han inte alls mår bra efter allt som hänt under hösten. Att faktiskt ingen av dem mår bra. Frågan är om Ludvig kan få Kristina att acceptera hans tre förslag.",Svenska,"3,178",1/1,9,34,2,540
35999671,Hur sätter man plåster på osynliga sår?,hxlfbloodprincess,['Young Royals (TV 2021)'],Teen And Up Audiences,Graphic Depictions Of Violence,M/M,Work in Progress,05 Feb 2022,['Simon/Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Ayub (Young Royals)', 'Rosh (Young Royals)', 'Linda (Young Royals)', 'Felice (Young Royals)', 'August (Young Royals)']","['Young Royals - Freeform', 'svenska', 'Romance', 'Unlabeled Wilhelm (Young Royals)', 'Wilhelm Loves Simon (Young Royals)']",Denna historien följer Wilhelm under tiden efter säsong 1 av Young Royals och även ibland Simon.,Svenska,"11,090",8/25,8,12,,319
35893606,Du Är Min Enda Snöflinga,BloomingSkyes264,['The Ghost and Molly McGee (Cartoon)'],Mature,No Archive Warnings Apply,F/M,Complete Work,23 Dec 2021,['Molly McGee/Scratch (The Ghost and Molly McGee)'],"['Molly McGee (The Ghost and Molly McGee)', 'Scratch (The Ghost and Molly McGee)']","['Age Difference', 'Older Man/Younger Woman', 'Double Drabble', 'No Dialogue', 'Fluff', 'Svenska | Swedish']",Gast och Molly åker runt på stan under julen medan de håller varandra i hand.,Svenska,204,1/1,,,,80
35711635,Konsekvenserna,eypril,['Young Royals (TV 2021)'],General Audiences,No Archive Warnings Apply,"F/F, M/M",Complete Work,14 Dec 2021,[],"['Wilhelm (Young Royals)', 'Original Characters']",[],Wilhelms konfirmationspräst möter konsekvenserna av att ha hjälp Wilhelm att lämna kyrkan.,Svenska,"2,014",1/1,13,25,,220
35664826,Vart ska du?,SilvaGrey,['Young Royals (TV 2021)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,12 Dec 2021,"['Simon & Wilhelm (Young Royals)', 'Simon/Wilhelm (Young Royals)']","['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Rosh (Young Royals)', 'Ayub (Young Royals)']","['Post-Canon', 'Future Fic']","Rosh var nervös. Hon var sällan nervös i vanliga fall, men nu klappade hjärtat. Kanske var det inte så konstigt. Det är ju inte varje dag man ska hålla tal på slottet. Typ mer en ”once-in-a-lifetime” grej. Men här var hon. ELLER Rosh är där för Simon på en väldigt viktig dag",Svenska,"1,567",1/1,13,34,,643
35660608,mitt hjärta är ett jordskred,aquariusradish,['Young Royals (TV 2021)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,12 Dec 2021,['Simon/Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)']","['Post-Canon', 'Self-Harm', 'vad ska man ens tagga?']","TRIGGERWARNING: SELF-HARM  ""Simon lutade sin panna mot Wilhelms skakande hjässa. Han stängde ögonen, funderade över hur hans liv hade lett till det här. Hur han satt och försökte rädda sin pojkvän från döden som vakade som en hök över honom. Hur han aldrig hade kunnat tänka sig det här när han kysste honom första gången.""  vår kära prins mår piss och han drar Simon med sig ner i mörkret",Svenska,"1,372",1/1,15,25,,599
35552806,En natt i augusti,orphan_account,['Original Work'],General Audiences,Choose Not To Use Archive Warnings,No category,Complete Work,06 Dec 2021,[],"['Original Characters', 'Original Female Character(s)', 'Original Male Character(s)', 'Original Story - Character']","['Stockholm', '1929']","Engelsmannen Henry Cannon är försvunnen efter att ha deltagit i festen som arrangerats av partiledaren Bengt Larssons fru, Mariam Larsson, för tre dagar sedan i deras bostad. Anders Berglund påstår att han har sett Herr Cannon gått ut med en vacker ung dam för att röka. När hon kom tillbaka utan Herr Cannon vid sin sida berättade hon att han åkt hem. Polisen vill inte ge ut mer information om vem frun kan vara, men om någon vet mer om händelsen bör de omedelbart komma till polisstationen.",Svenska,"3,970",1/1,,1,,16
35544649,"Jag Är I Mitt Sovrum, Låt Oss Gå Till Himlen",BloomingSkyes264,"['Danny Phantom', 'SpongeBob SquarePants (Cartoon)', 'Nicktoons (Video Games)']",General Audiences,No Archive Warnings Apply,M/M,Complete Work,06 Dec 2021,['Danny Fenton ~ Spongebob Squarepants'],"['Danny Fenton', 'SpongeBob SquarePants']","['Queerplatonic Relationships', 'Queerplatonic Danny Fenton/Spongebob Squarepants', 'Fluff', 'Platonic Cuddling', 'Platonic Kissing', 'Svenska | Swedish']","Det var mörkt och eftersom det skulle ta ett tag att komma tillbaka, bestämde sig Svampbob för att stanna hos Danne för natten.",Svenska,908,1/1,,1,,37
35446150,Var började det hela?,VIRGIL_YES,['Sanders Sides (Web Series)'],Teen And Up Audiences,Graphic Depictions Of Violence,M/M,Work in Progress,13 Aug 2022,"['Anxiety | Virgil Sanders/Logic | Logan Sanders', 'Creativity | Roman ""Princey"" Sanders/Morality | Patton Sanders', 'Dark Creativity | Remus ""The Duke"" Sanders & Deceit | Janus Sanders', 'Anxiety | Virgil & Creativity | Roman & Deceit & Logic | Logan & Morality | Patton & Thomas Sanders', 'Anxiety | Virgil Sanders & Dark Creativity | Remus ""The Duke"" Sanders & Deceit | Janus Sanders']","['Anxiety | Virgil Sanders', 'Logic | Logan Sanders', 'Creativity | Roman ""Princey"" Sanders', 'Morality | Patton Sanders', 'Deceit | Janus Sanders', 'Dark Creativity | Remus ""The Duke"" Sanders', ""Anxiety | Virgil Sanders' Spider"", ""Deceit | Janus Sanders' Snake"", 'Sleep | Remy Sanders', 'Dr. Emile Picani', 'Misleading Compliment | Missy Sanders', 'Pranks Sanders']","['Self-Harm', 'Implied/Referenced Self-Harm', 'Self-Hatred', 'Eating Disorders', 'Bulimia', 'Anorexia', 'Implied/Referenced Suicide', 'Suicide Attempt', 'Suicidal Thoughts', 'Suicide', 'fatphobia', ""I'm Bad At Tagging"", 'Bad Writing', 'Anxiety Attacks', 'Panic Attacks', 'Graphic Description', 'Eating Disorder Not Otherwise Specified', 'Purging', 'Starvation', 'Sympathetic Deceit | Janus Sanders', 'Sympathetic Dark Creativity | Remus ""The Duke"" Sanders', 'panic attacks maybe self harm ill add more later', 'Sympathetic Dark Sides (Sanders Sides)', 'Help', 'Blood and Gore', 'Heavy Angst', 'Hurt/Comfort', 'No Happy Ending Fest', 'Angst with a Happy Ending', 'Pranks and Practical Jokes', 'Thomas Sanders References', 'momciet', 'Good Parent Deceit | Janus Sanders', 'Creativity | Roman ""Princey"" Sanders & Dark Creativity | Remus ""The Duke"" Sanders Are Twins', 'Hurt Deceit | Janus Sanders', 'Hurt Dark Creativity | Remus ""The Duke"" Sanders', 'Hurt Anxiety | Virgil Sanders', 'Hurt Logic | Logan Sanders', 'Hurt Morality | Patton Sanders', 'Sad with a Happy Ending', 'Sad Ending', 'Possible Character Death']","Varje sida har en hemlighet. Kommer de att berätta för de andra innan det är för sent? Eller kommer någon att kunna rädda dem? Swedish Version I princip varje TW någonsin TW: ätstörningar i allmänhet. , pro-ED tankar förmodligen fat fobi självhat ångest, panikattacker. kanske självskadebeteende kommer lägga till mer om jag behöver Läs inte om något kommer trigga dig Jag vill inte vara ansvarig för en panikattack eller något annat som läs med försiktighet kan vara extremt grafiskt kommer alltid att ha TW i början av varje kapitel",Svenska,"10,558",9/?,4,2,1,141
35309236,Jag vill tala om för hela världen att jag är kär i Wille,eypril,['Young Royals (TV 2021)'],Mature,No Archive Warnings Apply,M/M,Complete Work,24 Nov 2021,['Simon/Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)']",[],En dag i Simon och Willes liv 1977.,Svenska,"4,158",1/1,18,36,3,382
35270935,Stjärnornas fall,Snodroppen_prastkragge,"['Original Work', 'Norse Religion & Lore']",Not Rated,Major Character Death,No category,Complete Work,21 Jan 2023,[],"['Original Female Character(s)', 'Original Male Character(s)', 'Original Elf Character(s)', 'Lucifer']","['References to Norse Religion & Lore', 'Horror', 'Fantasy', 'Svenska | Swedish']",Sigrid ligger döende. Hennes sista timmar är fyllda med skräck för varelsen som tvingat sig in i hennes hem.,Svenska,"1,701",2/2,,1,,35
35200252,SASUKES KIRUNA ADVENTURE,saurskey,['Naruto'],General Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,18 Nov 2021,[],"['Uchiha Sasuke', 'Uzumaki Naruto', 'Haruno Sakura', 'Uchiha Itachi']","['mountain climbing', 'Adventure', 'kiruna', 'Hospital', 'Kebab - Freeform', 'leftover']",idag ska sasuke på äventyr. men vad kommer ske? klicka får ni se ;),Svenska,908,1/1,7,9,,84
35197405,Fattig rymddräng,kjnoren,"['Emil i Lönneberga | Emil of Lönneberga - Astrid Lindgren', 'HEINLEIN Robert A. - Works']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,18 Nov 2021,[],[],"['Filk', 'Ose', 'IN SPACE!', 'Nostalgia', 'Melodrama', 'Bad Poetry', 'Song Parody']","Moving Astrid Lindgren's poem ""Fattig bonddräng"" into space and smashing it into Robert A. Heinlein's classic short story and fragmentary poem ""The Green Hills of Earth"". In Swedish.",Svenska,192,1/1,4,6,,56
35167687,Nedkomsten,eypril,['Young Royals (TV 2021)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,16 Nov 2021,"['Simon/Wilhelm (Young Royals)', 'Felice & Simon (Young Royals)']","['Felice (Young Royals)', 'Wilhelm (Young Royals)', 'Simon (Young Royals)', 'Kristina (Young Royals)', 'Original Characters']",[],"Felice och Wilhelms första barn föds 1912. Wilhelm försvinner, men Simon finns där.",Svenska,"4,807",1/1,22,42,1,397
35146645,All The Young Dudes,FrogwaterH2O,['Harry Potter - J. K. Rowling'],Not Rated,"Graphic Depictions Of Violence, Major Character Death, No Archive Warnings Apply",No category,Work in Progress,20 Nov 2021,"['Sirius Black/Remus Lupin', 'Sirius Black & Remus Lupin', 'James Potter/Lily Evans Potter']","['Remus Lupin', 'Sirius Black', 'James Potter', 'Lily Evans Potter', 'Peter Pettigrew', 'Severus Snape', 'Minerva McGonagall', 'Bellatrix Black Lestrange', 'Narcissa Black Malfoy', 'Albus Dumbledore', 'Mulciber Sr. (Harry Potter)', 'Horace Slughorn', 'Mary Macdonald', 'Marlene McKinnon', 'Poppy Pomfrey', 'Walburga Black', 'Regulus Black', 'Fenrir Greyback']","['Marauders Era (Harry Potter)', 'Marauders', 'Marauders Friendship (Harry Potter)', 'wolfstar', 'Get Together', 'Slow Burn', 'so slow', 'Canon Compliant', 'Angst', 'Fluff', 'Fluff and Angst', 'Requited Love', 'Canonical Character Death', 'First War with Voldemort', 'First Kiss', 'Period Typical Attitudes']","En lång fanfiction om Marodörernas tid på Hogwarts och mer skriven från Remus perspektiv. Enda skillnaden från canon är att Remus far dog och Remus växte upp på ett barnhem och är lite oslipad. Annars håller sig den till det som är canon. 1971-1995 Detta är en Wolfstar fanfiction men det är en extremt långsam förälskelse. Flera år. Lång upptrappning men absolut värt det. OBS: Detta är en översättning av MsKingBean89:s original ""All The Young Dudes"" från engelska. Disclaimer: Varken jag eller MsKingBean89 stödjer JK Rowling i hennes vidriga uttal kring transsexualitet. Spotify playlist: https://open.spotify.com/playlist/3z2NbLq2IVGG0NICBqsN2D",Svenska,"6,313",3/188,2,11,4,506
35136922,Kan Inte Sova Och Jag Känner Hur Pulsen Slår,BloomingSkyes264,['Crash Bandicoot (Video Games)'],General Audiences,No Archive Warnings Apply,F/F,Complete Work,15 Nov 2021,"[""Coco Bandicoot/Tawna (Crash Bandicoot: It's About Time)""]","['Coco Bandicoot', ""Tawna (Crash Bandicoot: It's About Time)""]","['Drabble', 'Double Drabble', 'No Dialogue', 'Fluff', 'Svenska | Swedish']",Coco och Tawna sover i en hängmatta men Tawna ramlade av.,Svenska,196,1/1,,2,,33
35061652,Polnareff Gör hoppet,SaladGod,"[""ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure""]",General Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,11 Nov 2021,[],['Jean Pierre Polnareff'],"['Why Did I Write This?', 'We did it boys- Oswald']",French Japanese talking man did the jump,Svenska,2,1/?,5,12,1,100
34971313,Twilight: Den nya gryningen,Sayuri_Zen_av_Elda,"['Twilight Series - Stephenie Meyer', 'Twilight (Movies)']",Not Rated,Choose Not To Use Archive Warnings,"F/M, M/M",Work in Progress,06 Nov 2021,"['Edward Cullen/Bella Swan', 'Edward Cullen/Original Female Character(s)', 'Canon twilight relationships', 'Alice Cullen/Jasper Hale', 'Emmett Cullen/Rosalie Hale', 'Carlisle Cullen/Esme Cullen', 'Original Male Character/Original Male Character']","['Edward Cullen', 'Bella Swan', 'Rosalie Hale', 'Jasper Hale', 'Alice Cullen', 'Esme Cullen', 'Carlisle Cullen', 'Jacob Black', 'Billy Black', 'James (Twilight)', 'Victoria (Twilight)', 'Laurent (Twilight)', 'Original Characters', 'Original Female Character(s)', 'Original Male Character(s)']","['Reincarnation', 'Alternate Universe - Canon Divergence', 'Alternate Universe - Magic', 'Alternate Universe - Reincarnation', 'Transmigration', 'basicallyedwardslashoriginalfemalecharacter', 'Bella is a prodigy', 'Prodigy', 'genius', 'OC Bella - Freeform', 'Bella Swan with a Backbone', 'Out of Character Bella Swan', 'slow burn probably', 'Slow Burn', 'Bella is more experienced than Edward', 'Look out for Jacob Black', 'Crystals', 'Fate', 'Rebirth', 'Uuh can’t say anymore right now bc I don’t want to spoil', 'Tags May Change', 'Tags Are Hard', 'alsomagicisathingyeahshh']","När Lillian De Clarke, blivande violinist, blir påkörd av en bil och dör så tror hon att hennes liv är över. Men ödet har visst koll på vad det gör. (En återfödelse-/transmigrereing-fanfic som fokuserar på Forks och dess glittrande invånare.) Översättning av Ciel_of_the_Nights fanfiction Twilight: New Dawn, med hennes godkännande.",Svenska,"2,668",3/?,2,3,,164
34926430,Den Här Kyssen Är Något Som Jag Inte Kan Motstå,BloomingSkyes264,['The Ghost and Molly McGee (Cartoon)'],Mature,No Archive Warnings Apply,F/M,Complete Work,04 Nov 2021,['Molly McGee/Scratch (The Ghost and Molly McGee)'],"['Molly McGee (The Ghost and Molly McGee)', 'Scratch (The Ghost and Molly McGee)']","['Age Difference', 'Older Man/Younger Woman', 'Fluff', 'Forehead Kisses', 'Double Drabble', 'Svenska | Swedish']",Hon var så dödstrött att hon inte kunde hålla ögonen öppna.,Svenska,206,1/1,,,,148
34885117,"Ge Mig Åska, Ge Mig Ljungeld",BloomingSkyes264,['Amphibia (Cartoon)'],Mature,No Archive Warnings Apply,M/M,Complete Work,01 Nov 2021,"['Hopadiah ""Hop Pop"" Plantar/Sprig Plantar']","['Hopadiah ""Hop Pop"" Plantar', 'Sprig Plantar']","['Incest', 'Grandfather/Grandson Incest', 'Kissing', 'Kissing in the Rain', 'Rain', 'Svenska | Swedish']","Skott och Hop Pop grälar, men det börjar regna på dem.",Svenska,556,1/1,,2,,35
34742431,Låt oss se imorgon (bara vi tillsammans),SpockEnthusiast,"['The Hobbit - All Media Types', 'The Hobbit (Jackson Movies)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Work in Progress,26 Oct 2021,['Bilbo Baggins/Thorin Oakenshield'],"['Bilbo Baggins', 'Thorin Oakenshield', 'mentions of other characters']","['Fluff', 'Nervous Bilbo Baggins', 'Concerned Thorin Oakenshield', 'Bad Swedish', 'herregud jag kan inte skriva']","Uh random sak jag skrev om Bilbo och Thorin. De pratar. Och är nice tillsammans, for once. That's it. Jag kommer göra mera!!!",Svenska,675,1/?,2,9,,62
34626835,gröna små äpplen,harosia,['Young Royals (TV 2021)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,21 Oct 2021,['Simon & Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)']","['glömde bort denna i mina drafts', 'läste igenom o ba', 'men vafan det här är ju gulligt ju', 'så voila here it is', 'Fluff', 'Implied Sexual Content', 'Marriage Proposal', 'hihi', 'älskar att skriva om future wilhelm o simon', 'ah juste', 'Future Fic', 'kan ju va bra att använda tagsen till det de är ämnade för lol', 'men ah somsagt älskar att skriva fluff det är så gosigt', 'Short & Sweet', 'hela den här ficen känns som ett fnitter typ', 'liksom ett sånt här lite sömndrucket fnitter']","Wilhelm har en överraskning. - Bakom träpersiennerna tittar gula kvällsstrålar in och målar sovrummet i gyllene brons; faller likt guldstoft i Wilhelms vintermörka, rufsiga hår där han ligger med det strött över huvudkudden. Han tittar ner på Simon, ler fridsamt och sömnigt medan hans hand smeker med cirkulära rörelser längst ryggslutet. Simon sträcker sig en aning för att mjukt pilla i guldet som blänker i det askblonda och drar sedan handen ner till hans rödflammiga kind.",Svenska,"1,533",1/1,15,42,2,346
34621669,Motorstopp,MejTarNiEj,['Jönssonligan (Movies)'],Mature,No Archive Warnings Apply,M/M,Complete Work,27 Feb 2022,['Charles-Ingvar Jönsson/Ragnar Vanheden'],"['Charles-Ingvar ""Sickan"" Jönsson', 'Ragnar Vanheden']","['Clothed Sex', 'Semi-Public Sex', 'Abandoned Locations', 'Summer', 'Tags May Change']",För att de inte ska bli ertappade under en av sina mest privata stunder (igen) tar Sickan och Vanheden en stor risk.,Svenska,"1,000",1/1,9,8,1,188
34583392,Junikravallerna,eypril,['Young Royals (TV 2021)'],Mature,Graphic Depictions Of Violence,M/M,Complete Work,18 Oct 2021,['Simon/Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Sara (Young Royals)', 'Felice (Young Royals)', 'Original Characters']",[],Året är 1917 och Sverige har aldrig varit närmare en revolution. Simon kläms mellan sin relation till Wilhelm och sin tro på en statsomvälvning.,Svenska,"6,787",1/1,14,39,2,417
34519690,Blekna In I Dig,BloomingSkyes264,['Gummi Bears (TV)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,17 Oct 2021,['Gruffi Gummi/Tummi Gummi'],"['Gruffi Gummi', 'Tummi Gummi']","['Fluff', 'Drabble', 'Triple Drabble', 'Svenska | Swedish']",Hubbe stirrade på Gramses nos och såg hur rosa det var.,Svenska,306,1/1,,1,,18
34519546,Jag Känner Mig Så Elektrifierad,BloomingSkyes264,['The Ghost and Molly McGee (Cartoon)'],Mature,No Archive Warnings Apply,F/M,Complete Work,16 Oct 2021,['Molly McGee/Scratch (The Ghost and Molly McGee)'],"['Molly McGee (The Ghost and Molly McGee)', 'Scratch (The Ghost and Molly McGee)']","['Pining', 'Crushes', 'Pre-Relationship', 'Age Difference', 'Older Man/Younger Woman', 'No Dialogue', 'Svenska | Swedish']",Molly är helt kär i Gast.,Svenska,337,1/1,,3,,242
34519345,Hans Hud Blev Lika Vit Som Krita,BloomingSkyes264,"['Nicktoons (Video Games)', 'SpongeBob SquarePants (Cartoon)', 'Danny Phantom']",Mature,Choose Not To Use Archive Warnings,"Gen, M/M",Complete Work,15 Oct 2021,['Danny Fenton ~ Spongebob Squarepants'],"['Danny Fenton', 'SpongeBob SquarePants', 'Sandy Cheeks']","['Queerplatonic Relationships', 'Queerplatonic Danny Fenton/Spongebob Squarepants', 'Blood', 'Character Death', 'Svenska | Swedish', 'Angst']",Svampbob hittar Dannes kropp och hoppas att han är fortfarande lever.,Svenska,618,1/1,,1,,56
34497445,Lugn,BloomingSkyes264,['Gummi Bears (TV)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,14 Oct 2021,['Gruffi Gummi/Tummi Gummi'],"['Gruffi Gummi', 'Tummi Gummi']","['Drabble', 'Double Drabble', 'Fluff', 'Svenska | Swedish']",Hubbe hör Gramse säga “jag älskar dig” för honom för första gången.,Svenska,184,1/1,,1,,17
34462645,när du försvinner som en sommarvind,harosia,['Young Royals (TV 2021)'],Mature,Choose Not To Use Archive Warnings,"F/M, M/M",Work in Progress,20 Apr 2022,"['Simon & Wilhelm (Young Royals)', 'Erik (Young Royals) & Original Character']","['Wilhelm (Young Royals)', 'Erik (Young Royals)', 'Kristina (Young Royals)', 'Simon (Young Royals)']","['ja vad ska jag säga', 'detta är min yr-conspiracy theory', 'vi får se vad folket tycker']","Erik lämnar mer bakom sig än kronprinstiteln. - Då ett vitt vin med bra årgång hade tagits fram hade alla bett om ett glas förutom Helena. Hon kommer ihåg att Erik hade sett på henne med ett lite förbryllat uttryck åt det, men Helena hade bara lett försiktigt och viftat bort det, skyllt det på huvudvärk.",Svenska,"45,944",7/?,83,72,7,"1,547"
34450627,Storstrejken,eypril,['Young Royals (TV 2021)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,12 Oct 2021,['Simon/Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Kristina (Young Royals)', 'Sara (Young Royals)', 'Original Characters']",[],Under storstrejken 1909 träffar Simon en man i Berzelii park.,Svenska,"6,160",1/1,22,41,5,548
34334119,jag lovar att vara där (men jag är en idiot),harosia,['Young Royals (TV 2021)'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,05 Jul 2022,['Simon & Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Original Characters']","['Angst with a Happy Ending', 'det här är på riktigt bara en spegling av mitt mentala mående', 'simon är jag', 'jag är simon', 'detta började som en slags klagovisa efter ett dygn av 0 sömn', 'hihi så kan det gå']","Simon har haft en skitdag. Wilhelm glömmer bort räkorna. - Det känns ju inte mycket bättre efter det. Inte ens lite. Om något känns det nog faktiskt jävligt mycket sämre. Inte nog med att han förstört sin egen dag, liksom. Han bara behövde gå och förstöra Wilhelms också.",Svenska,"12,182",2/2,26,67,3,959
34076695,Mellanaktens Mördare,Rennll,['Fate/Grand Order'],General Audiences,No Archive Warnings Apply,Gen,Work in Progress,30 Sep 2022,[],"['Charles-Henri Sanson | Assassin', 'Male Fujimaru Ritsuka', 'Mash Kyrielight | Shielder']","['Lucid Dreaming', 'Blood and Gore', 'Getting to Know Each Other']","Staden de fastnat i tycks inte verklig. Människorna beter sig inte verkligt, och världen kröker sig, rämnar och skrattar åt dem. Kan inte vara verklig. Det är som en blodig fabel, eller ett helvete utformat för en viss person. Det börjar som ett tämligen bokstavstroget återberättande av Sansons mellanspel, men det finns mer än en bödel i stan och detta får saker och ting att utspela sig annorlunda.",Svenska,"5,918",3/?,,3,1,38
33915310,du dränker alla mina sorger,harosia,['Young Royals (TV 2021)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,16 Sep 2021,['Simon & Wilhelm (Young Royals)'],"['Simon (Young Royals)', 'Wilhelm (Young Royals)', 'Kristina (Young Royals)', 'Ludvig (Young Royals)']","['asså jag kommer dö det här tog tusen år att skriva', 'Simon och Wilhelm som e söta', 'Sexual Content', 'lite nervös inför den här helt ärligt lol', 'allt det här är typ lite', 'Angst', 'mest allra mest', 'Fluff', 'och så lite möten med drottningen™', 'som kanske inte suger så hårt längre', 'aa d va typ d']","Wilhelm och Simons vecka i Stockholm. -  Simon kunde explodera, kan känna hur det fullkomligt sprudlar av värme och glädje i fingertopparna. Han andas skakigt men fångar upp sig själv i Wilhelms famn och flyttar händerna upp på hans rygg. Kommer så nära med ansiktet att deras läppar är millimeter från att snudda vid varandra. ”Fråga mig.” mumlar han. Wilhelm, som har förberett sig på en kyss, öppnar ögonen och ser med en suddig blick på honom. ”Hm?” Simon drar med fingertopparna längs ryggslutet. ”Fråga mig.”",Svenska,"20,011",1/1,21,80,7,"1,601"
33883207,Blåbärspannkakor,BloomingSkyes264,['Gummi Bears (TV)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,14 Sep 2021,['Gruffi Gummi/Tummi Gummi'],"['Gruffi Gummi', 'Tummi Gummi']","['Fluff', 'Domestic Fluff', 'Svenska | Swedish']","Hubbe väcker Gramse mitt i natten, bara för en sak och en sak ensam.",Svenska,947,1/1,,1,,20
33823426,"För Det Är Här Jag Vill Vara, Där Det Är Så Sött Och Himmelskt",BloomingSkyes264,['Amphibia (Cartoon)'],Mature,No Archive Warnings Apply,F/M,Complete Work,11 Sep 2021,['Grime (Disney: Amphibia)/Sasha Waybright'],"['Grime (Disney: Amphibia)', 'Sasha Waybright']","['Age Difference', 'Nudity', 'Svenska | Swedish']",Sasha och Grim badar tillsammans i månskenet.,Svenska,494,1/1,,4,,119
33797968,Flyktförsöket,eypril,['Young Royals (TV 2021)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,10 Sep 2021,['Simon/Wilhelm (Young Royals)'],"['Malin (Young Royals)', 'Wilhelm (Young Royals)', 'Simon (Young Royals)', 'Original Characters']",[],Wilhelm rymmer från sina livvakter på Arlanda.,Svenska,"2,502",1/1,11,59,1,476
33728206,Det sista hoppet,eypril,['Young Royals (TV 2021)'],General Audiences,No Archive Warnings Apply,No category,Complete Work,06 Sep 2021,[],"['Wilhelm (Young Royals)', 'Malin (Young Royals)', 'Original Characters']",[],Wilhelm ber sin konfirmationspräst om hjälp att abdikera.,Svenska,"2,223",1/1,16,41,3,375
33680884,Jag bara dig,valokki,['Harry Potter - J. K. Rowling'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,04 Sep 2021,['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['Fluff without Plot', 'Enemies to Lovers', 'Harry Potter Epilogue What Epilogue | EWE']","Den gången Draco blev van vid att vakna i Harrys hemska, skrikande röda lakan.",Svenska,805,1/1,4,8,2,183
33619066,Arbetslivserfarenhet,Naicele,['Young Royals (TV 2021)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,01 Sep 2021,['Simon/Wilhelm (Young Royals)'],"['Original Characters', 'Wilhelm (Young Royals)', 'The Queen', 'Minou (Young Royals)']","['Hovet finds out', 'När hovet hittade videon']","Hur Hovet hittade videon av Wilhelm och Simon. ""Ida var bara glad över att ha fått ett jobb. Hon hade aldrig tänkt så mycket på kungahuset eller om hon var för eller emot deras existens. De var bara några låtsaspersoner som hon ibland såg sittandes stelt i en soffa med onaturligt raka ryggar och breda leenden när hon zappade förbi på TVn.""",Svenska,"1,997",1/1,15,33,,361
