id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
35693656,Oh! Můj exekutor je hot demon king!,Hakyuu,['天官赐福 - 墨香铜臭 | Tiān Guān Cì Fú - Mòxiāng Tóngxiù'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,14 Dec 2021,['Hua Cheng & Xie Lian (Tian Guan Ci Fu)'],"['Hua Cheng (Tian Guan Ci Fu)', 'Xie Lian (Tian Guan Ci Fu)']","['Comedy', 'War', 'Roleplay']","Xie lian je linej jak něco, co bude dneska dělat? Ani on sám neví dokud...",Čeština,914,1/1,,9,,78
35668870,Stačí zaklepat,2W_NikiAngel,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Mature,No Archive Warnings Apply,M/M,Complete Work,12 Dec 2021,['Bakugou Katsuki/Kirishima Eijirou'],"['Kirishima Eijirou', 'Bakugou Katsuki']","['Fluff', 'Angst', 'Pining Kirishima Eijirou', 'Hurt Bakugou Katsuki', 'Friends With Benefits', 'Pre-Relationship', 'Friendship', 'Mild Sexual Content', 'Dry Humping']","Teď byl prostě jen Bakugou Katsuki, mladý muž, jehož myšlenky mu v hlavě teď ubližovaly natolik, že potřeboval něco, aby je dokázal umlčet. A od toho tu byl Kirishima. [English translation/Anglický překlad]",Čeština,"2,417",1/1,6,6,,72
35667880,Kompletní,Windify,"['The Falcon and the Winter Soldier (TV)', 'Marvel Cinematic Universe']",Teen And Up Audiences,"Choose Not To Use Archive Warnings, No Archive Warnings Apply",M/M,Complete Work,12 Dec 2021,"['James ""Bucky"" Barnes/Sam Wilson']","['Sam Wilson (Marvel)', 'James ""Bucky"" Barnes']","['Fluff', 'Frustration', 'Short & Sweet', 'Sweet', 'Getting Together']","Dokázali to. Vyhráli. Tak proč Samovi připadalo, že jejich mise není zcela kompletní?",Čeština,802,1/1,2,7,,37
35661253,Krev úmluvy a voda dělohy (Překlad),Izvin,"['Kapitán Stein a notár Barbarič - Juraj Červenák', 'Historical RPF', '16th & 17th Century CE RPF']",General Audiences,No Archive Warnings Apply,Gen,Complete Work,12 Dec 2021,[],"['Bohdan Jaroš', 'Matej Barbarič', 'Joachim Stein', 'Dorota Jaroš', 'Václav Jaroš', 'Mentions of - Character', 'Leopold Stein', ""Václav's wife""]","['Alternate Universe - Canon Divergence', 'Reunion', 'Family Feels', 'Siblings', 'Implied/Referenced Child Abuse', 'Minor Character Death', 'Unconventional Families', 'Platonic Relationships', '16th Century CE', 'Austro-Hungarian Empire', 'Pilsen', 'Prague', 'References to Illness', 'Headaches & Migraines', 'Herbalism']","Dorotě Jarošové jsou tři, když se jí narodí bratr. Je jí šest, když své mamince slíbí, že na něj dohlédne, ať už se děje cokoli. Je jí patnáct, když se ztratí beze stopy. Aneb alternativní vesmír, ve kterém Bohdanova sestra žije a příběh se odvíjí trochu jinak",Čeština,"2,445",1/1,,1,,16
35652790,I respekt má své hranice,Takeira,['Compilation of Final Fantasy VII'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,12 Dec 2021,['Zack Fair & Reno'],"['Reno (Compilation of FFVII)', 'Zack Fair', 'Rufus Shinra', 'Elena (Compilation of FFVII)', 'Rude (Compilation of FFVII)', 'Tseng (Compilation of FFVII)', 'Sephiroth (Compilation of FFVII)', 'Palmer (Compilation of FFVII)']","['Crack', 'Humor', 'Česky | Czech', 'je to pěkná konina přátelé', 'znáte to jak sedíte na mega nudné přednášce nebo schůzi a snažíte se zabavit čímkoliv co je po ruce', 'Alternate Universe - Everyone Lives/Nobody Dies', 'Sane Sephiroth (Compilation of FFVII)', 'alternativní vesmír - nikomu tady nepřeskočilo', 'nebo aspoň ne tak aby vypaloval vesnice (dívám se na tebe Sephe)', 'Zack Fair & Sephiroth Friendship', 'Reno & Zack Fair friendship', 'kamarádi', 'kamarádi co spolu vymýšlí blbosti', 'nedoporučené využití arašídů', 'během natáčení přišel k úrazu jeden oblek', 'content warning: je to fakt ptákovina děti', 'ono to v podstatě nemá děj je to prostě jenom pár gagů za sebou', 'no beta read: za každý překlep si dejte panáka']","Alternativní název: Nikdy nedovolte, aby se Reno nebo Zack nudili. A když už se nudit musí, tak nedovolte, aby se nudili spolu. Rufus měl samozřejmě ve společnosti ShinRa jako ředitel všeobecný respekt. Respektovali ho všichni výkonní ředitelé, všichni velící důstojníci a vědečtí pracovníci, všichni Vojáci včetně samotného generála a všichni Turkové (i když, přiznejme si to, Reno měl s respektem vždycky trochu problémy). Jenže Rufus poslední měsíc pořádá generální schůzi každou středu odpoledne, po práci, a všichni, kdo něco znamenají (čili většina výše zmíněných), se jí musí účastnit. První schůze byla podle některých docela přínosná. Druhá schůze byla vlastně skoro o tom samém. Ohlasy na třetí schůzi už byly všeobecně převážně negativní. Na schůzi čtvrté nyní jasně vychází najevo, že i ten respekt má své hranice.",Čeština,"2,488",1/1,,1,,27
35652562,Oni,KayleeK,['DnD - Fandom'],Teen And Up Audiences,No Archive Warnings Apply,"F/F, F/M, M/M",Work in Progress,11 Dec 2021,[],"['Zia', 'Chodec', 'Maya', 'Agnes', 'Ignach']",[],"Parta přátel se rozhodla, ze tří nezkušení hráči budou hrát hru, tzv. Dračí doupě. K tomu potřebovali jednoho skvělého Pana jeskyně, trochu alkoholu a během pár hodin byly vytvořeny postavy. ""Zia, Chodec a Maya. Jejich příběh začíná výpravou na draka. Smrt byla nevyhnutelná. Ale zázraky se dějí. Později se k nim přidává další charakter, Kopřivka a o něco později Kenai. A já se rozhodl vyprávět jejich příběh. Já jsem Ignach Kuroto a toto jsou Oni""",Čeština,"1,049",1/?,,2,,32
35624617,Nečekaný zvrat,Kartist,['Harry Potter - J. K. Rowling'],Mature,Underage,M/M,Complete Work,10 Dec 2021,['Harry Potter/Severus Snape'],"['Severus Snape', 'Harry Potter', 'Albus Dumbledore']","['Hogwarts', 'Dungeon', 'Book 5: Harry Potter and the Order of the Phoenix', 'Office', 'Alternate Universe', 'Gay', 'Gay Severus Snape', 'Gay Harry Potter', 'Legilimency (Harry Potter)', 'Translation Available', 'Wizards', 'Spells & Enchantments', 'Magic', 'Alternate Universe - Magic', 'Scotland']","Poté, co Harry tajně nahlédl do myslánky, ukrývající důležité vzpomínky Severuse Snapea, se oba potýkají se svými vlastními démony. Harry, zmatený tím, jak se vyjevila pravá povaha jeho otce zamlada, si hledá opětovnou, ale tentokrát zcela novou, cestu ke svému profesorovi.",Čeština,"1,959",1/1,,12,,200
35621065,Manželem z donucení,AdaCordella,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,10 Dec 2021,['Harry Potter/Severus Snape'],"['Harry Potter', 'Severus Snape', 'Original Characters']","['Romantic Comedy', 'Fake Marriage', 'Inheritance', 'Smoking', 'Head Auror Harry Potter', 'Eventual Happy Ending', 'Eventual Smut', 'Severus Snape Lives', 'Work In Progress', 'Other Additional Tags to Be Added']","Aby dosáhl svého a získal nazpět rodinné dědictví Princů, zjišťuje Snape, že je ochotný udělat téměř cokoliv. Třeba i ponížit se před synem svého úhlavního nepřítele. Co původně začalo lstí, sklapne zcela nečekaně jako past v podobě zlatého prstenu.",Čeština,"4,062",3/?,6,24,,195
35593246,Noční kvílení,Kartist,['Harry Potter - J. K. Rowling'],Mature,Underage,M/M,Complete Work,08 Dec 2021,['Cedric Diggory/Harry Potter'],"['Cedric Diggory', 'Harry Potter']","['Book 4: Harry Potter and the Goblet of Fire', 'Hogwarts Prefects', ""Hogwarts Prefects' Bathroom"", 'Gay', 'Hogwarts', 'Wizards', 'Late at Night']","Poté, co Harrymu docházejí možnosti, rozhodne se využít radu, kterou získal od Cedrica ohledně zlatého vejce. Pod rouškou noci míří do prefektské koupelny v pátém patře. Netuší však, že není jediný s tímto plánem.",Čeština,694,1/1,,3,,202
35592484,A stejně je mám rád,Sergeant,['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,08 Dec 2021,[],['Original Characters'],"['Tags Contain Spoilers', 'nečtěte tagy pokud nechcete spoilery', 'myslím to vážně', 'poslední varování', 'spánková paralýza', 'démoni spánkové paralýzy']","Popis není, protože by musel obsahovat spoilery. Teoreticky je to představení dvou mých originálních postav v krátké práci.",Čeština,642,1/1,2,1,,7
35588932,Trpké poznání,Kartist,['Harry Potter - J. K. Rowling'],Mature,"Choose Not To Use Archive Warnings, Rape/Non-Con, Underage",M/M,Complete Work,08 Dec 2021,['Harry Potter/Severus Snape'],"['Severus Snape', 'Harry Potter']","['Hogwarts', 'Book 6: Harry Potter and the Half-Blood Prince', 'Wizards', 'Witches', 'Gay', 'Gay Sex', 'Oral Sex', 'Teacher-Student Relationship', 'Alternate Universe']",Po použití kouzla Sectumsempra na Draca Malfoye a vynuceného odevzdání učebnice lektvarů je Harry předvolán do kabinetu Severuse Snapea.,Čeština,"1,015",1/1,2,17,,379
35577634,Jako slunce po dešti,AsterinXXX,"['Iron Man (Movies)', 'Captain America (Movies)', 'The Avengers (Marvel Movies)']",Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,08 Dec 2021,['Steve Rogers/Tony Stark'],"['Steve Rogers', 'Tony Stark', 'Original Characters', 'Happy Hogan']","['Alternate Universe - Modern: No Powers', ""They're back back together"", 'Fluff', 'Established Relationship']",,Čeština,"2,243",1/1,,5,,62
35574238,Co mělo zůstat zapomenuto (Překlad),Izvin,"['Kapitán Stein a notár Barbarič - Juraj Červenák', 'Library of Ruina (Video Game)', 'Historical RPF', '16th & 17th Century CE RPF']",Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Complete Work,07 Dec 2021,[],"['Bohdan Jaroš', 'Carmen (Lobotomy Corporation)', 'Joachim Stein', 'Matej Barbarič', 'Mentions of - - Character', 'Václav Jaroš', 'Markéta', 'Adolf Schwanzenberg']","['Alternate Universe - Canon Divergence', 'Supernatural Elements', 'Canon-Typical Violence', 'Suicide Attempt', 'Grave', 'Deal with a Devil', 'Thats at least what he sees it as', 'cursed sword', 'It is NOT Krutomor', 'Nightmares', 'Internal Conflict', 'Character Development', 'Suppression - Spliting - Embracement', 'Austro-Hungarian Empire', 'Ottoman Wars']",Jaroš nenechal svůj obouručák na Stříbrné skále náhodou. Měl k tomu důvod tkvící v původu téhle zbraně.,Čeština,"4,095",3/3,,2,,48
35566540,Rovnováha mezi smutkem a radostí,cestovatelka,['Sherlock (TV)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,07 Dec 2021,"['Mycroft Holmes/Greg Lestrade', 'Mycroft Holmes & Sherlock Holmes']","['Mycroft Holmes', 'Greg Lestrade']","['Sad', 'No Spoilers', 'Wordcount: 100-500', 'Shorts', 'Brothers']","Pocity, které nikdy nechtěl vyplouvají napovrch. Oběť kterou pro něj Sherlock přinesl je strašlivá. Mycroft se po tom všem snaží najít své ztracené já. Greg jen smutně přihlíží, ale i přes to se mu snaží být oporou.",Čeština,435,1/1,,10,,48
35552197,Šťastné slitování,Kartist,['Harry Potter - J. K. Rowling'],Mature,No Archive Warnings Apply,M/M,Complete Work,06 Dec 2021,['Remus Lupin/Severus Snape'],"['Severus Snape', 'Remus Lupin']","['Alternate Universe - Harry Potter Setting', 'Gay Sex', 'Gay', 'Hogwarts', 'Book 3: Harry Potter and the Prisoner of Azkaban', 'Werewolves']","Píše se rok 1993 a v Bradavicích se právě slaví Vánoční svátky. Jen někteří obyvatelé hradu nejsou tak nadšení, jako jiní. Ale zdá se, že tentokrát nikdo nezůstane bez dárku. Ani Severus Snape.",Čeština,"1,057",1/1,3,10,,161
35532646,Měkká otázka,2W_NikiAngel,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Mature,No Archive Warnings Apply,M/M,Complete Work,05 Dec 2021,['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Midoriya Izuku']","['Fluff', 'Romance', 'Established Relationship', 'Healthy Relationships', 'Communication', 'Insecurity', 'Mild Sexual Content']","Bakugou se povýšeně zasmál. „Samozřejmě,“ řekl, opřel se rukama o jeho stehna a prohnul se, aby Kirishima viděl, jak se jeho břicho vypouklo. Byl vždy překvapený, že dokázal i přes Bakugovy silné svaly vidět obrys špičky svého penisu. „Pět minut,“ řekl Bakugou, když se podíval na digitální hodiny položené na nočním stolku vedle jejich postele, „tvůj novej rekord, předčasnej ejakulante.“ Kirishima nafoukl své rudé tváře a chtěl už něco říct, když se podíval zpět dolů na jejich boky. Bakugou nevyvrcholil. Jako vždy. Byl totiž měkký. Jako vždy. [English translation/Anglický překlad]",Čeština,"9,407",1/1,2,5,,85
35531185,Stromek k nezaplacení,Mikhail,['Original Work'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,05 Dec 2021,[],"['Viktor Černý', 'Fjodor Petrovič Rimský']","['vánoce', 'Urban Fantasy', 'Praha - Freeform', 'Česky | Czech']","Už jsem viděl leccos, včetně brněnských vlkodlaků, ale prokletý jehličnan ještě ne. Jak by se něco takového mělo vůbec projevovat? Hází po majiteli ozdoby? Snaží se ho uškrtit světelným řetězem? Sype mu jehličí do postele? - Psáno jako součást Adventního kalendáře na Wattpad.",Čeština,"2,842",1/1,6,11,,38
35505220,Malé Dobrodružství / Just a Little Adventure,TaylorKinney,['Queer as Folk (US)'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,04 Dec 2021,['Brian Kinney/Justin Taylor (Queer as Folk)'],"['Brian Kinney (Queer as Folk)', 'Justin Taylor (Queer as Folk)']",['Fun'],"Justin naplánoval perfektní víkend pro sebe a Briana, ale ukázalo se, že ten byl nakonec perfektní jen v jeho hlavě...",Čeština,847,1/1,,2,,44
35491732,Vánoční zázrak Arguse Filche,MadameOliva,['Harry Potter - J. K. Rowling'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,03 Dec 2021,['Argus Filch/Severus Snape'],"['Severus Snape', 'Argus Filch']","['Hogwarts', 'Christmas', 'Gay', 'Gay Sex', 'Trans Male Character', 'Trans Severus Snape', 'Slytherin', 'Slytherins Being Slytherins', 'Slash', 'Male Slash', 'Squibs', 'Cosplay', 'Boys in Skirts', 'Fun']","Co vyvádí Argus se Severusem v Bradavicích, když se nikdo nedívá?",Čeština,830,1/1,9,9,,146
35470984,Zrzavé poznání,MadameOliva,['Harry Potter - J. K. Rowling'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Dec 2021,['Harry Potter/Fred Weasley/George Weasley'],"['Harry Potter', 'Fred Weasley', 'George Weasley', 'Draco Malfoy', 'Ernie Macmillan']","['Slash', 'Male Slash', 'Twincest', 'Gay', 'Gay Sex', 'Threesome - M/M/M']","Jednorázová povídka o tom, jak dvojčata pomohla frustrovanému Harrymu vyřešit otázku své orientace.",Čeština,"1,212",1/1,1,29,,448
35470849,Kam se poděl FILIUS?,MadameOliva,['Harry Potter - J. K. Rowling'],Mature,Choose Not To Use Archive Warnings,M/M,Complete Work,02 Dec 2021,['Filius Flitwick/Severus Snape'],"['Severus Snape', 'Filius Flitwick', 'Minerva McGonagall']","['Male Slash', 'Rare Pairings', 'Christmas', 'Oral Sex', 'Hogwarts', 'Gay', 'Gay Sex', 'Public Blow Jobs', 'Anal Fingering']",Neviděli jste někdo profesora Kratiknota? A proč jsi Severusi tak nervózní? Že ty v tom máš prsty?!,Čeština,432,1/1,1,9,,128
35464156,My oba,MindFreakTwin,['Smallville'],Not Rated,Graphic Depictions Of Violence,Gen,Complete Work,02 Dec 2021,"['Clark Kent & Lex Luthor', 'Lex Luthor & Lionel Luthor', 'Jonathan ""Pa"" Kent/Martha Kent']","['Lex Luthor', 'Clark Kent', 'Lionel Luthor', 'Jonathan Kent', 'Martha Kent', 'Earl Jenkins']","['Alternate Universe', 'Meteor', 'Mutant Powers', 'Friendship', 'Father-Son Relationship', 'Honesty', 'Truth']","Lionel Luthor již 17 let před světem ukrývá tajemství týkající se jeho syna Lexe. Jonathan a Martha Kentovi už 12 let tají pravý původ svého adoptovaného syna Clarka. Pokud pravda vyjde na povrch, jaké následky to pro všechny zúčastněné bude mít?",Čeština,"4,488",3/3,,3,1,38
35451643,TEMNODEN: Stíny Prokletí,orphan_account,"['Temnoden', 'Original Work']",Teen And Up Audiences,Graphic Depictions Of Violence,"F/F, F/M, Gen, M/M, Multi",Work in Progress,04 Feb 2022,[],"['Aghel Vervein', 'Eziris Laaer', 'Rezen Karras', 'Sirven Hezher', 'Raville Askaf', 'Davrian Askaf']","['Česky | Czech', 'Fantasy', 'Original Character(s)', 'Original Fiction', 'Dark Fantasy', 'LGBTQ Character', 'Mostly Gen', 'POV Original Character', 'POV Multiple', 'Royalty']","„A kam se poděly stín a světlo? Snad se do dnes drží za ruce."" - kapitola: Typis illorum ----------------------------------------------------------------- Temnota polkne nekonečno ztracených obětí. Pláčou, křičí, ale nikdo se neodváží k ním natáhnout ruku. Už neznají svá čistá srdce - pouze svůj hlad. Loví jako trest za své hříchy, jsou pojmenováni jako zrůdy. Proč tomu tak je, se snaží vyřešit parta, ve které každý má svůj vlastní cíl a motivy. Krvavý princ si žádá o to, být dobrým králem pro svůj lid, ale vysokoškolská studentka má v plánu se stát jednou z nejdůležitějších lidí v zemi. Jeden se řídí svojí strachem a laskavostí, druhý zase myslí rozumem a chamtivostí. Kdo jako první nastolí rovnováhu mezi zeměmi a pomůže prokletým lidem znovu nalézt svobodu? × Jedná se o první knihu z trilogie(?) × [FIRST DRAFT, needitován - psán v er formě] [Pro budoucí SECOND DRAFT budu hledat grafika, korektora a beta-čtenáře = nebojte se napsat do komentářů!] [ORIGINÁLNĚ POSTOVÁNI NA WATTPADU, NYNÍ I ZDE!]",Čeština,"33,964",18/?,,2,,73
35450473,Roztříštěný svět,Perla1Black,['Harry Potter - J. K. Rowling'],Teen And Up Audiences,Underage,M/M,Complete Work,01 Dec 2021,['Lucius Malfoy/Harry Potter'],"['Harry Potter', 'Lucius Malfoy', 'Tom Riddle | Voldemort', 'Morgana | Morgan le Fay (Harry Potter)']","['Dark Harry Potter', 'Alternate Universe - Voldemort Wins', 'Ireland']","Vyvolený. Chlapec, který přežil. Zrádce. Slova, která více než jasně charakterizují Harryho Pottera. Po smrti svého kmotra se Harry odmítá vrátit k Dursleyovým na další prázdniny. Namísto toho se rozhoduje pro útěk, který ho zavane až do dalekého Irska. Setkává se zde s duchem dávné čarodějky a snaží se přijít na způsob, jak obejít věštbu. Zároveň s tím se vyrovnává i s pocity k Voldemortovu věrnému Smrtijedovi, Luciusi Malfoyovi.",Čeština,"4,974",1/1,2,34,,549
35449546,Chyby zítřka,BlanchLemur,['Harry Potter - J. K. Rowling'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,06 Dec 2021,['Lucius Malfoy/Harry Potter'],"['Harry Potter', 'Lucius Malfoy']","['Enemies to Lovers', 'Post-War', 'Divorced Lucius Malfoy & Narcissa Black Malfoy', 'Annoying Harry Potter', 'POV Lucius Malfoy', 'AU epilog', 'romantic', 'Lucius being an asshole a bit', 'Top Lucius Malfoy', 'Bottom Harry Potter', '5+1 Things']","Lucius nemůže vystát Harryho Pottera. Zlatý chlapec je totiž i ve své blahosklonné nevinnosti jeden z nejvlivnějších mužů kouzelnické společnosti. A navíc je otravný. A naivní. A nesnesitelný. A má potřebu vše napravovat. A je otravný, to už říkal? Tak proč mu sex s ním pokaždé zkratuje všechny synapse? Aneb Lucius s Harrym mají pětkrát pohlavní styk + jednou ho překvapivě nemají.",Čeština,"3,683",3/3,14,102,4,811
35448781,V bezpečí tvé náruče / Safe In Your Arms,TaylorKinney,['Queer as Folk (US)'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,01 Dec 2021,['Brian Kinney/Justin Taylor (Queer as Folk)'],"['Brian Kinney (Queer as Folk)', 'Justin Taylor (Queer as Folk)']",[],"Justin hledá u Briana útočiště, zatímco ten zápasí se svými pocity (období první série)...",Čeština,"2,894",1/1,,5,,66
35438224,Adventní kalendář 2021,SweetSerialKiller,"['Sherlock (TV)', 'Hannibal (TV)', 'The Mortal Instruments Series - Cassandra Clare', '9-1-1: Lone Star (TV 2020)', 'The Old Guard (Movie 2020)', 'The Musketeers (2014)']",Mature,Choose Not To Use Archive Warnings,Multi,Complete Work,01 Jan 2022,"['Sherlock Holmes/John Watson', 'Mycroft Holmes/Greg Lestrade', 'Sebastian Moran/Jim Moriarty', 'Alex Moran-Moriarty/Hamish Watson-Holmes', 'Anthea/Sally Donovan', 'Will Graham/Hannibal Lecter', 'Jimmy Price/Brian Zeller', 'Joe | Yusuf Al-Kaysani/Nicky | Nicolò di Genova', 'Carlos Reyes/TK Strand', 'Armand Jean du Plessis de Richelieu/de Tréville (Trois Mousquetaires)', ""Aramis | René d'Herblay/Porthos du Vallon"", 'Magnus Bane/Alec Lightwood', 'Irene Adler/Molly Hooper']",[],"['Advent Calendar', 'Fluff', 'Domestic Fluff']",Nový příběh na každý den.,Čeština,"10,204",32/32,6,39,,993
35433559,Svatba IV.,AsterinXXX,"['The Avengers (Marvel Movies)', 'Iron Man (Movies)', 'Captain America (Movies)']",Not Rated,Choose Not To Use Archive Warnings,"F/M, M/M",Complete Work,30 Nov 2021,"['Clint Barton/Laura Barton', 'James ""Bucky"" Barnes/Natasha Romanov', 'Steve Rogers/Tony Stark']","['Tony Stark', 'Steve Rogers', 'James ""Bucky"" Barnes', 'Natasha Romanov (Marvel)', 'Clint Barton', 'Laura Barton']","['Alternate Universe - No Powers', 'Wedding Fluff', 'Getting Back Together', 'Baby Lila!', 'happy ending is near']",,Čeština,"1,751",1/1,,5,,84
35427775,Příběh jeho života,MaryBarrens,"['Marvel Cinematic Universe', 'Captain America (Movies)']",Mature,No Archive Warnings Apply,M/M,Complete Work,30 Nov 2021,"['James ""Bucky"" Barnes/Steve Rogers']","['Steve Rogers', 'James ""Bucky"" Barnes']","['Original Character(s)', 'POV Outsider', 'Canon Divergence - Captain America: The First Avenger', 'Steve doesn´t stay in the ice', 'Steve Rogers Lives', 'Established Relationship', 'Secret Identity', 'Alps', 'Steve comes back to Europe', 'Up all night to get Bucky (Marvel)', 'Serum freeform', 'Steve doesn´t get old']","Byla to špatně zaostřená, rozzrněná fotografie – obličej, tolik známý, tak bolestně nezapomenutelný – ve večerních zprávách, neznámý muž hledaný pro dvojnásobnou vraždu vědce a jeho ženy, a Steve si poprvé za ty roky skoro přál, aby si byl jistý, že Bucky zemřel už tehdy, když vypadl z toho vlaku.",Čeština,"3,164",1/1,5,11,1,68
35423341,"Don´t talk now and kiss me, Todd",LiemHill,['Stargate Atlantis'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,30 Nov 2021,['John Sheppard/Todd the Wraith'],"['John Sheppard', 'Todd the Wraith (Stargate)']","[""True Love's Kiss""]",,Čeština,0,1/1,1,7,,270
35409082,Stínohra,Patolozka,['Harry Potter - J. K. Rowling'],Mature,No Archive Warnings Apply,M/M,Complete Work,29 Nov 2021,['Harry Potter/Severus Snape'],"['Harry Potter', 'Severus Snape', 'Hermione Granger', 'Minerva McGonagall']","['James Bond AU', 'MI6', 'spy AU', 'Humor', 'trocha akce', 'Smut', 'Fluff']","„Kdo mohl tušit, že budou mít Lestrangeovi zálohu, a navíc tak početnou.“ „Pottere, doufám, že neočekáváte na tuto vaši stupidní otázku jakoukoliv sofistikovanou odpověď, protože ta by pak zněla, že každý! Rozuměl jste? Každý!“ (James Bond AU s postavami Harryho Pottera)",Čeština,"3,483",1/1,6,19,4,177
35403739,Adventní pohádky 2021,Nejene,"['Original Work', 'české vánoční pohádky']",General Audiences,No Archive Warnings Apply,Multi,Complete Work,24 Dec 2021,[],[],"['úplně si nejsem jistá co sem dát', 'tím jak jsou to povídky se totiž časem objeví spousta věcí', 'princezny', 'princové', 'Draci', 'Čerti', 'andělé', 'a další a další věci', 'takže tak']","24 krátkých, originálních, nesouvisejících pohádkových povídek pro adventní kalendář 2021. Mix všeho možného, co byste v pohádkách čekali i nečekali. Kvalita nejspíš bude poskakovat nahoru a dolů jako přes švihadlo, ale to tak se sbírkami povídek bývá - některé se vám líbí více a některé méně. A taky záleží, jak moc budu u jejich psaní vyspaná. Čekají tady na vás princové, princezny, čarodějnice, čerti, andělé, draci, sudičky a spousta další věcí. Různé vztahy i příběhy zcela bez nich, prostě cokoliv, co mi proletělo hlavou a zaujalo mě.",Čeština,"50,200",24/24,,5,1,199
35386873,Zelenooká příšera jménem žárlivost / Little Green Eyed Monster Called Jealousy,TaylorKinney,['Queer as Folk (US)'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,28 Nov 2021,['Brian Kinney/Justin Taylor (Queer as Folk)'],"['Brian Kinney (Queer as Folk)', 'Justin Taylor (Queer as Folk)', 'Michael Novotny', 'Emmett Honeycutt', 'Ted Schmidt']","['Jealousy', 'Humor']",Justin probudí v Brianovi známou zelenookou příšeru...,Čeština,"2,854",1/1,,8,,120
35365546,"Muž, Android a Dívka",Manicka209,['Original Work'],Not Rated,Choose Not To Use Archive Warnings,No category,Complete Work,27 Nov 2021,[],"['Papája | Tonča (Stream Pokec)', 'Ratus Oner (Stream Pokec)', 'Manicka 209 (Stream Pokec)']",[],Ratus a Mani objeví mladou dívku která nemá šanci sama přežít...,Čeština,"1,839",1/1,3,4,,14
35364838,"Co uděláš, až ho zachráníme?",Twinny,['Supernatural'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,27 Nov 2021,['Castiel/Dean Winchester'],"['Jack Kline', 'Dean Winchester', 'Sam Winchester']","['Jack Kline Ships Castiel/Dean Winchester', 'Sam Winchester Ships Castiel/Dean Winchester', 'Dean Winchester Loves Castiel', ""Castiel is Jack Kline's Parent"", 'Lucifer Ships Castiel/Dean Winchester']","Jack se ptá Deana, co udělá, až zachrání Case z Prázdnoty.",Čeština,500,1/1,,10,,52
35259016,Ta nejteplejší vzpomínka,2W_NikiAngel,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],Explicit,No Archive Warnings Apply,M/M,Complete Work,21 Nov 2021,['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Kaminari Denki', 'Midoriya Izuku', 'Sero Hanta']","['Alternate Universe - Pro Heroes (My Hero Academia)', 'Friendship', 'Friends to Lovers', 'Fluff', 'Mutual Masturbation', 'Getting Together', 'Hand Jobs', 'Blow Jobs']","„Měl tezi, že muž má opravdu jen jednoho dobrého, nejlepšího kamaráda na celý život. A když nevíš, kdo to je, je to prý vždycky ten, se kterým sis zažil nějakou hodně teplou chvíli, která váš vztah ale posílala.“ „Co tím chceš říct?“ zeptal se Midoriya nechápavě. „Tím chci říct – Jakou teplou vzpomínku máte na svýho nejlepšího kamaráda?“ Všichni čtyři na blonďáčka chvíli zírali, než se rozesmáli. Ten jen roztomile nafoukl tváře a zakroutil hlavou. „Myslím to vážně!“ To jen způsobilo, že se všichni začali smát ještě o něco více. „To není pravda, Denki,“ řekl Kirishima. „Opravdu ne,“ přidal se Midoriya. Ještě chvíli se všichni smáli, dokud si Sero neodfrkl a nepronesl: „Po pravdě, asi bych něco měl.“ [English translation/Anglický překlad]",Čeština,"8,334",1/1,2,4,,127
35236711,"Venom, Eddie and Venom",Kitikara,['Venom (Marvel Movies)'],General Audiences,No Archive Warnings Apply,Other,Complete Work,20 Nov 2021,['Eddie Brock/Venom Symbiote'],"['Eddie Brock | Venom', 'Venom Symbiote (Marvel)', 'Eddie Brock']",['Fanart'],"Tajný santa 2020 a protože Venoma z fanfikcí není nikdy dost, tak tady je druhý na tulení. Fleece, filc.",Čeština,29,1/1,3,21,,"1,368"
