id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
44656417,แผนล่มรัฐ,29MAR,['Sherlock (TV)'],Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,30 Jun 2023,['Mycroft Holmes/Greg Lestrade'],"['Mycroft Holmes', 'Greg Lestrade', 'Anthea (Sherlock)', 'John Watson', 'Sherlock Holmes']",[],เมื่อ 3 สัปดาห์ก่อน ไมครอฟต์ โฮล์มส์ไปรับสารวัตรเกร็ก เลสเตรดที่หน้าอาคารนิวสก็อตแลนด์ยาร์ดและได้ยื่นข้อเสนอบางอย่างที่ทำให้เกร็กไม่สามารถปฏิเสธได้ แม้ว่าเขาจะตัดสินใจบางอย่างไปแล้วเพียงแค่ยังไม่ได้เอ่ยออกไป แต่วันนั้นไมครอฟต์ก็โน้มน้าวเขาโดยการใช้ปากช่วยเขาจนเสร็จ แล้วก็พาเกร็กมาส่งที่บ้าน และหลังจากนั้นเกร็กก็ไม่ได้พบหรือได้พูดคุยอะไรกับไมครอฟต์อีกเลยจนกระทั่งวันนี้,ไทย,"158,641",15/15,,6,1,187
44656237,赤いの花,Syuir88,['不機嫌なモノノケ庵 | Fukigen na Mononokean | The Morose Mononokean'],General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,30 Jan 2023,['Abeno Haruitsuki/Ashiya Hanae'],"['Abeno Haruitsuki', 'Ashiya Hanae']","['Fluff', 'Fanfiction']",หวนนึกถึงความทรงจำ ภาพที่เลือนราง และใบหน้าของคนคนนั้นที่ยังตราตรึงอยู่ในใจ ยังคงไม่เลือนหายไปไหน ดอกไม้เหล่านี้คือคำแทนความรู้สึกของเขา,ไทย,"4,346",1/1,1,11,,94
44412691,Honey bunny,baaibaua,['Ballistik Boyz from Exile Tribe (Band)'],Explicit,No Archive Warnings Apply,M/M,Complete Work,20 Jan 2023,['Kainuma Ryusei/Matsui Riki'],"['Kainuma Ryusei', 'Matsui Riki (Ballistik Boyz)']","['Crossdressing', 'Sex Toys']",,ไทย,"9,840",1/1,,3,,97
44412124,苦命鴛鴦,mrybhyx,['Fullmetal Alchemist - All Media Types'],Teen And Up Audiences,Graphic Depictions Of Violence,No category,Work in Progress,28 Feb 2023,"['Maes Hughes & Roy Mustang', 'minor Gracia Hughes/Maes Hughes']","['Maes Hughes', 'Roy Mustang', 'Gracia Hughes']","['Canon Compliant', 'Canon-Typical Violence', 'Alternative Universe - The Butterfly Effect (2004)']",(英) the fated couple; bitter romance,ไทย,"57,152",9/?,,4,,51
44155552,ลำนำบุปผาร่วงโรย,Anonymous,"['화산귀환 | Return of the Blossoming Blade (Webcomic)', '화산귀환 | Return of Mount Hua Sect (Manhwa)']",Mature,Graphic Depictions Of Violence,M/M,Complete Work,09 Jan 2023,"['Cheon Ma/Chung Myung', 'Cheon Ma/Chung Myung | Plum Blossom Sword Saint']","['Chung myung', 'Cheon Ma']","['Non-Consensual Touching', 'Rough Kissing', 'Older Chung Myung', 'Possessive Behavior', 'Bad Ending', 'Suspension', 'Probs jealousy too', 'Canon-Typical Violence', 'Final Battle', 'One-Sided Attraction', 'Unrequited Love', 'Everyone is Dead', 'Mind Games', 'Threats of Violence', 'Guilt', 'Cheon Ma being obsessive', 'Crying', 'Disturbing Themes', 'Angst and Tragedy', 'Mentioned Tang Bo']",ในท้ายที่สุดมันมีเพียงเเค่เขาเเละอสูรสวรรค์...,ไทย,"4,027",1/1,2,49,2,875
44059884,2233.04,Feliz_Fangirlin,"['Star Trek', 'Star Trek: Alternate Original Series (Movies)']",General Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,04 Jan 2023,"['James T. Kirk/Leonard ""Bones"" McCoy']","['James T. Kirk', 'Leonard ""Bones"" McCoy', 'Christopher Pike', 'Winona Kirk', 'George Samuel Kirk']","['Physical Abuse', 'Tarsus IV References (Star Trek)', 'Academy Era', 'Post-Star Trek Beyond', '5+1 Things']",5 Times Jim did not celebrate birthday and 1 time he did.,ไทย,"10,343",1/1,,9,1,484
44039733,Jack Butler being cursed,Mikael_Miele,"['Mr.Big (Band)', 'Crossroad - Fandom', 'Billy Sheehan - Fandom']",Teen And Up Audiences,No Archive Warnings Apply,M/M,Complete Work,03 Jan 2023,"['Billy Sheehan/Steve Vai', 'Billy Sheehan/Jack Butler', 'Vaisheehan - Relationship']","['Billy Sheehan', 'Steve Vai', 'Jack Butler']","['Smut', 'Cuntboy', 'Vaisheehan']",When Jack wake up and find out he has a cunt,ไทย,"27,217",1/1,1,2,,112
44017917,La douleur exquise,Anonymous,"['Political RPF - Russian 21st c.', 'Political RPF - Russian 20th c.', 'Political RPF']",Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,09 Jan 2023,['Mikhail Khodorkovsky/Vladislav Surkov'],"['Mikhail Khodorkovsky', 'Vladislav Surkov']","['Hurt/Comfort', 'Fluff without Plot']",ไม่เมาเหล้าแล้วแต่เรายังเมารัก สุดจะหักห้ามจิตคิดไฉน ถึงเมาเหล้าเช้าสายก็หายไป แต่เมาใจนี้ประจำทุกค่ำคืน,ไทย,"6,545",1/1,,1,,37
43965333,1/2,staminaekh (pepepipa),"['House of the Dragon (TV)', 'A Song of Ice and Fire - George R. R. Martin']",Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,31 Dec 2022,"['Aemond ""One-Eye"" Targaryen/Lucerys Velaryon (Son of Rhaenyra)']","['Aemond ""One-Eye"" Targaryen', 'Lucerys Velaryon (Son of Rhaenyra)']","['Dead Dove: Do Not Eat', 'Uncle/Nephew Incest', 'Incest', 'Targcest | Targaryen Incest (A Song of Ice and Fire)', 'Smut', 'Plot What Plot/Porn Without Plot']","ลุคเคยได้ยินว่าโทสะของคนเราพลุ่งพล่านดังเพลิงมังกร และตอนนี้เขาเห็นไฟของเวก้าร์ในดวงตาเจ้าของมัน ประกายแสงเรืองรองล้อเปลวเทียน ลุคอดหวั่นใจกับความเกรี้ยวกราดที่วาบผ่านในดวงตาไร้คู่นั้นไม่ได้ ""ถ้าความเจ็บปวดทำให้เจ้ารู้จักชั่งใจก็คงจะดี""",ไทย,"8,904",1/1,,7,,222
43857033,Fictionverse Project:Time Guardian,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,01 Apr 2023,[],[],"['Science Fantasy', 'Adventure', 'Time Travel', 'Alternate Universe', 'Alternate Timelines', 'Alternate Universe - Time Travel', 'Transformation', 'Gender or Sex Swap', 'Inspired by Fate/Grand Order', 'Inspired by Chrono Keys', 'Inspired by Dragon Ball Xenoverse', 'Inspired by Dragon Ball Xenoverse 2', 'Inspired by Super Dragon Ball Heroes']",ผู้พิทักษ์กาลอวกาศเป็นองค์กรที่มีศูนย์บัญชาการอยู่ที่พอยต์ออฟดิเวอร์เจนต์และมีหน้าที่พิทักษ์ไทม์สตรีมและไทม์ไลน์คู่ขนานต่างๆจากศัตรูที่เรียกว่าจักรวรรดิมารแห่งกาลเวลาและนี่คือเรื่องราวของเหล่าผู้พิทักษ์กาลเวลารุ่นใหม่ที่มีหน้าที่ในกาลปกป้องไทม์สตรีมแล้ว,ไทย,"8,444",3/?,,1,,24
43853154,set my midnight sorrow free (thai),narzissuz,['Formula 1 RPF'],Teen And Up Audiences,Choose Not To Use Archive Warnings,M/M,Complete Work,26 Dec 2022,['Charles Leclerc/Max Verstappen'],"['Charles Leclerc', 'Max Verstappen', 'Pierre Gasly']","['Idiots in Love', 'Enemies to Lovers', 'one-sided Pierre/Charles', 'Character Study', 'Implied Sexual Content', 'Implied/Referenced Character Death', 'Jealousy', 'max loves charles', 'charles loves max', 'POV Outsider']",เขาไม่ได้โทษแม็กซ์จริงๆ หรอก ถ้าเขาได้เป็นแฟนชาร์ลส์ซักวัน เขาก็คงไม่ปล่อยชาร์ลส์ไปเหมือนกัน บางทีเขาอาจจะไม่ใช่คนแพ้ แม็กซ์เองก็กำลังเล่นเกมที่เจ้าตัวจะต้องแพ้ คุณไม่สามารถเปืดใจให้ชาร์ลส์และพยายามมีตัวตนในชีวิตที่มีเสน่ห์ของเจ้านั่น แล้วรอดพ้นจากการตกหลุมรักอย่างถอนตัวไม่ขึ้นได้ วันที่แม็กซ์ยอมให้ชาร์ลส์เข้าไปในมอเตอร์โฮม วันที่แม็กซ์ยอมให้ชาร์ลส์มีที่ยืนในชีวิต ตอนนั้นแม็กซ์ไม่รู้เลยว่าเขาแพ้ในการต่อสู้ครั้งนี้แล้ว,ไทย,"64,470",1/1,,9,,291
43840636,midair that made of ice,pongeflap,['Top Gun (Movies)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,25 Dec 2022,"['Tom ""Iceman"" Kazansky/Beau ""Cyclone"" Simpson']","['Beau ""Cyclone"" Simpson', 'Tom ""Iceman"" Kazansky', 'Ron ""Slider"" Kerner', 'Pete ""Maverick"" Mitchell']","['Iceman is an instructor for Top Gun 88', 'And Cyclone has a huge crush on him', 'First Kiss', 'First Time', 'Idiots in Love', 'Christmas Fluff']",แค่เพราะถูกไอซ์แมนคนดังออกปากชมต่อหน้า จะใจเต้นก็เป็นเรื่องธรรมดา มันไม่มีอะไรพิเศษหรอก โบบอกกับตัวเองแบบนั้น โบบังคับให้ตัวเองเชื่อแบบนั้น,ไทย,"64,569",2/2,,9,1,98
43790100,Fictionverse Project: The Metamorphoses,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,25 May 2023,[],[],"['Slice of Life', 'Transformation', 'Gender or Sex Swap', 'Science Fantasy', 'Alternate Universe', 'Alternate Universe - Fantasy', 'Alternate Universe - Science Fiction', 'Alternate Universe - Future']","จะเกิดอะไรขึ้นถ้าหากว่าโทรปและคลิเซ่ต่างๆของฟิคชั่นแนวแปลงร่างทุกเรื่องเกิดขึ้นจริง คิดว่าจะส่งผลต่อชีวิตประจำวันของพวกเราอย่างไรบ้างไม่ว่าจะเป็นตู้เสื้อผ้าอัตโนมัติ,น้ำหอมแปลงร่าง,น้ำดื่มแปลงร่างไปจนถึงแอปแปลงร่าง และนี่คือเรื่องราวของพวกเราในโลกที่แตกต่างแห่งนี้",ไทย,"15,140",5/?,,1,,38
43783158,ผู้ที่เจ็บปวดมาอย่างโชกโชนเท่านั้น ถึงจะสามารถเป็นผู้นำที่ยิ่งใหญ่ได้,1392010,['#Nashuri'],General Audiences,No Archive Warnings Apply,No category,Complete Work,23 Dec 2022,['Namor of Talokan & Shuri (Marvel)'],"['Namora of Talokan (Marvel)', 'Shuri (Marvel)']",['#spoil'],,ไทย,"3,407",1/1,,3,,110
43773003,[Fan-video] Tell Me You Love Me,MaryTyler,['Thai Actor RPF'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,22 Dec 2022,"['Off Jumpol Adulkittiporn/Gun Atthaphan Phunsawat', 'Pick/Rome (Senior Secret Love)', 'Khai/Third (Theory of Love)', 'Maitee/Watee Reuangritthiroj', 'Sean/White (Not Me TV 2021)']","['Off Jumpol Adulkittiporn', 'Gun Atthaphan Phunsawat']","['Video', 'Fanvids']",Song: Demi Lovato - Tell Me You Love Me (English subtitles are available),ไทย,4,1/1,2,2,,91
43771399,A spoiled employee,Anonymous,"['Political RPF - Russian 20th c.', 'Political RPF - Russian 21st c.']",Explicit,Choose Not To Use Archive Warnings,M/M,Complete Work,24 Dec 2022,['Mikhail Khodorkovsky/Vladislav Surkov'],"['Mikhail Khodorkovsky', 'Vladislav Surkov', 'Leonid Nevzlin']",[],Subconsciously treating you as my father.,ไทย,"16,649",1/1,,1,1,62
43733073,Fictionverse Project:Idea Trash Bin,Yuunaverse Original (ohmmy),['Original Work'],General Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,06 Jul 2023,[],[],"['Encyclopedia', 'idea collection', 'Idea - Freeform']",คลังรวมไอเดียที่อาจจะได้ใช้หรือไม่ได้ใช้ในจักรวาลฟิคชั่นเวิร์สในอนาคต,ไทย,"42,472",54/?,,1,1,138
43713987,Fictionverse Project:Prehistoric Future,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,20 Jun 2023,[],[],"['Science Fiction', 'Anthology', 'Dinosaurs', 'Alternate Universe - Dinosaurs', 'Animals', 'Alternate Universe - Animals', 'Genetic Engineering', 'De-extinction', 'Inspired by Jurassic Park Franchise', 'Alternate Universe - Future', 'Near Future', 'Jurassic Park References', 'Jurassic Aftermath']",ปีค.ศ.1950 บริษัทลอเรเซียและกอนด์วานา 2 บริษัทคู่แข่งด้านดีเอ็กติงชั่นได้รวมบริษัทจนกลายเป็นบริษัทแพนเจีย เจเนซิสและทำการฟื้นฟูสิ่งมีชีวิตที่สูญพันธุ์ไปแล้วตั้งแต่ยุคอีเดียคารันไปจนถึงยุคโฮโลซีนให้กลับมามีชีวิตอีกครั้งพร้อมเปิดศักราชใหม่ของการพันธุวิศวกรรมและนี่คือโลกใหม่หลังการกลับมาของเหล่าสัตว์โบราณ ยินดีต้อนรับสู่ Prehistoric Future,ไทย,"11,458",5/?,,1,,38
43713918,Fictionverse Project:The Neo Pangea,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,08 Mar 2023,[],[],"['Science Fantasy', 'Adventure', 'Gender or Sex Swap', 'Transformation', 'Dinosaurs', 'Alternate Universe - Dinosaurs', 'Alternate Universe - Animals', 'Animals', 'Superpowers', 'Inspired by Dino Farm Series', 'Inspired by Jurassic Park Franchise', 'Inspired by Dinosaur Western', 'Alternate Universe - Western', 'weird western', 'Dinosaur Western']",นีโอแพนเจีย จักรวาลคู่ขนานที่มนุษย์กับเหล่าสัตว์ดึกดำบรรพ์สามารถอยู่ร่วมกันได้อย่างสงบสุขแต่กระนั้นก็เต็มไปด้วยภัยอันตรายจากผู้ที่ใช้งานเหล่าสัตว์ดึกดำบรรพ์ในทางที่ผิดและนั่นทำให้เกิดการก่อตั้งหน่วยงานที่ชื่อว่า S.A.U.R.U.S. ขึ้นมาเพื่อทำการระบุตัวตนของเหล่าเทมเมอร์เอาไว้ผ่านไอดีการ์ดอย่าง S-Access(เอส-แอคเซส) พร้อมๆกับการมาถึงของพลังคอนเซ็ปต์จากจักรวาลภายนอกและนี่คือเรื่องราวของหนุ่มสาวรุ่นใหม่ที่พร้อมจะออกสำรวจโลกแห่งนี้แล้ว,ไทย,"8,889",3/?,,1,,30
43710310,Fictionverse Project:Post-Intergalactic Empire Collapse,Yuunaverse Original (ohmmy),['Original Work'],General Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,25 Mar 2023,[],[],"['Documentaries', 'speculative biology', 'Speculative Evolution', 'Alien Biology', 'Xenobiology', 'Artificial Evolution', 'Seed World', 'Future Evolution', 'Inspired by History-Bronze Age Collapse', 'Inspired by Warhammer 40K:Age of Strife', 'Far Future', 'Alternate Universe - Space', 'Speculative Documentary']","ในจักรวาลคู่ขนานที่มนุษย์ได้หายสาปสูญไปอย่างปริศนาหลังจากเข้าปีค.ศ.4000 และจักรวรรดิดวงดาวข้ามกาแล็คซี่ที่มีศูนย์กลางอยู่ในระบบสุริยะได้ล่มสลายลงและปล่อยให้สิ่งมีชีวิตจากดวงดาวต่างๆทั้งกาแล็คซี่ทางช้างเผือกและกาแล็คซี่รอบข้าง และนี่คือเรื่องราวของการวิวัฒนาการของสิ่งมีชีวิตไม่ว่าจะทั้งพวกที่มาจากโลก,สิ่งมีชีวิตต่างดาวและหุ่นยนต์โลหะชีวภาพในโลกที่ไร้ซึ่งมนุษย์ นิยายเรื่องนี้เป็นแนวสเปคเอโวลที่ผสานหลายแนวย่อยไม่ว่าจะเป็น Future Evolution(วิวัฒนาการอนาคต),Seed World(ซีดเวิร์ล),Xenobiology(ชีววิทยาต่างดาว) และ Artificial Evolution(วิวัฒนาการสังเคราะห์)",ไทย,"6,779",3/?,,1,,37
43635006,Fictionverse Project:The Daily Life,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,08 Jun 2023,[],[],"['Transformation', 'Slice of Life', 'Gender or Sex Swap', 'Alternate Universe', 'Science Fantasy', 'Crossovers & Fandom Fusions', 'Canon - Public Domain']",เรื่องราวเสริมของจักรวาล Fictionverse Multi-Omniverse ที่เล่าเรื่องชีวิตประจำวันธรรมดาที่ไม่ธรรมดาของยูนะและเพื่อนของเขาโดยเนื้อเรื่องจะอยู่ในช่วงเวลาใกล้เคียงกับภาคที่กำลังดำเนินเรื่องอยู่ในขณะนั้น,ไทย,"9,258",4/?,,1,,28
43614022,Please trust me,XVII_KNIGHT,['Bocchi the Rock! (Anime)'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,14 Dec 2022,[],"['Gotoh Hitori', 'Ijichi Seika', 'Ijichi Nichika']",[],ทั้ง ๆ ที่บจจิขายตั๋วหมดแล้วแท้ ๆ แต่เพื่อน ๆ ของเธอไม่เชื่อถือเธอเลย ทำยังไงดีล่ะ บจจิจัง! (เอาเนื้อเรื่องหลังอนิเมะตอน 6/มังงะตอน 10 มาขยี้),ไทย,"4,694",1/1,,9,,122
43610932,Color me live,secretinthemoonlight,['The Rampage from Exile Tribe (Band)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,14 Dec 2022,['Fujiwara Itsuki/Hasegawa Makoto'],"['Hasegawa Makoto', 'Fujiwara Itsuki']",[],,ไทย,"14,018",1/1,,3,1,119
43609174,Fictionverse Project: Nova Mesozoica,Yuunaverse Original (ohmmy),['Original Work'],General Audiences,No Archive Warnings Apply,No category,Work in Progress,08 Apr 2023,[],[],"['Documentaries', 'Speculative Evolution', 'speculative biology', 'Alternate Universe', 'Dinosaurs', 'Alternate Universe - Dinosaurs', 'No K-Pg Extinction', 'Alternate History', 'Animals', 'Alternate Universe - Animals', ""Inspired by Dougal Dixon's New Dinosaur"", 'Inspired by Speculative Dinosaur Project', 'Speculative Documentary']",ในจักรวาลคู่ขนานที่อุกกาบาตที่ควรจะตกที่แหลมยูคาทานดันไม่ได้เดินทางผ่านมายังระบบสุริยะและทำให้ไดโนเสาร์และสัตว์ดึกดำบรรพ์ร่วมยุคนั้นยังคงอยู่ต่อไปและทำให้โลกยังถูกปกครองโดยไดโนเสาร์อยู่และนี่คือโลกใหม่ โลกที่ไดโนเสาร์ยังอยู่ต่อไป ยินดีต้อนรับสู่ Nova Mesozoica,ไทย,"21,078",8/?,,1,,55
43597428,Fictionverse Project:Pantheon Champion,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,No Archive Warnings Apply,No category,Work in Progress,23 Mar 2023,[],[],"['Science Fantasy', 'Adventure', 'Transformation', 'Gender or Sex Swap', 'Alternate Universe', 'Alternate Universe - Gods & Goddesses', 'Alternate Universe - Battle Royale Fusion']",ภายในโลกแห่งไสยเวทย์ สงครามระหว่างเทพเจ้าหลากหลายแพนทีออนเพื่อแย่งชิงตำแหน่งเทพเหนือเทพทำให้เกิดการทำสนธิสัญญาโอลิมปัสเพื่อที่ให้เทพทุกองค์เตรียมแชมเปี้ยนประจำตัวเองเพื่อเป็นผู้เข้าแข่งขันในแบทเทิลรอยัลโดยแพนทีออนที่ชนะจะได้สิทธิ์ในการเป็นเจ้าภาพในการแข่งขันอีก 4 ปีข้างหน้า และนี่คือเรื่องราวของแชมเปี้ยนจากทั่วโลกที่ถูกส่งไปยังมิติที่ถูกเรียกว่าเรล์มแห่งจินตภาพเพื่อเตรียมตัวเข้าร่วมแบทเทิลรอยัลครั้งนี้,ไทย,"7,883",3/?,,1,,24
43597278,Fictionverse Project: The Worldbuilders,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,03 Apr 2023,[],[],"['Science Fantasy', 'Adventure', 'God Game - Freeform', 'Speculative Evolution', 'speculative biology', 'Alternate Universe', 'Alternate Universe - Gods & Goddesses', 'Alternate History', 'Transformation', 'Gender or Sex Swap', 'Worldbuilding', 'Evolution', 'Isekai']","เวิร์ลบิลเดอร์ คอสมิคบีอิ้งผู้มีหน้าที่ในการสร้างจักรวาลใหม่ๆและมีดูแลดาวเคราะห์ต่างๆในจักรวาลที่พวกเขาสร้างจนกว่าแพนทีออนก็อดจะเกิดขึ้นและนี่คือเรื่องราวของเด็กหนุ่มผู้ที่ได้กลายเป็นเทพีแห่งธรรมชาติ,อาเซเดสเซีย(Goddess of Nature,Achedescia) และเป็นเวิร์ลบิลเดอร์ฝึกหัดก่อนจะเป็นเทพจริงๆในอนาคต",ไทย,"7,170",3/?,,1,,50
43596085,Fictionverse Project:The World's Finest,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,22 Mar 2023,[],[],"['Science Fantasy', 'Adventure', 'Transformation', 'Gender or Sex Swap', 'Alternate Universe - Superheroes/Superpowers', 'Golden Age of Superhero', 'Silver Age of Superhero', 'Bronze Age of Superhero', 'Dark Age of Superhero', 'Modern Age of Superhero', 'Superheroes', 'Supervillains', 'Inspired by DC Universe', 'Inspired by Marvel Universe', 'Inspired by Image Comic Universe', 'Inspired by Valiant Comic Universe', ""Inspired by Toei's Hero Universe"", 'Magical Girls', 'Alternate Universe - Magical Girls', ""Inspired by Tsuburaya's Hero Universe"", 'Tokusatsu - Freeform', 'Inspired by Dark Horse Comic Universe']","ภายในโลกของฟิคชั่นเวิร์สนั้นมีเรื่องราวของซุปเปอร์ฮีโร่และซุปเปอร์วายร้ายที่ทำสงครามลับกันภายใต้เงามืดของสหพันธ์โลกและระบบสุริยะและนี่คือเรื่องราวเกี่ยวกับซุปเปอร์ฮีโร่รุ่นใหม่ประจำเมืองยูเนี่ยนซิตี้,สหพันธ์เฮลิโอโพลิส ดินแดนที่เป็นส่วนหนึ่งของเอาต์เตอร์แมนเดต",ไทย,"7,346",3/?,,1,,60
43528743,Fictionverse Project:Dungeon Fantasy,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,21 Apr 2023,[],[],"['Isekai', 'Science Fantasy', 'Transformation', 'Gender or Sex Swap', 'Dungeon', 'Adventure', 'Alternate Universe - Dungeons & Dragons', 'Dungeons & Dragons References', 'Inspired by Dungeons & Dragons']",ในโลกธีมแฟนตาซียุคกลางอย่างดันเจี้ยนแฟนตาซีอันเป็นดินแดนแห่งการผจญภัยและการเอาชีวิตรอดในโลกที่โหดร้ายและเต็มไปด้วยอันตรายและนึ่คือเรื่องราวการผจญภัยของเด็กหนุ่มสาวยุคใหม่ที่พร้อมจะฝากอนาคตไว้แล้วและนี่คือเรื่องราวในจักรวาลคู่ขนานของจักรวาล Generic Fantasy,ไทย,"14,027",5/?,,1,,74
43528662,Fictionverse Project: The Dream & Nightmare,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,16 Mar 2023,[],[],"['Science Fantasy', 'Transformation', 'Gender or Sex Swap', 'Merged Reality', 'Alternate Universe', 'Inspired by RWBY Ice Queendom', 'Adventure', 'Post-Apocalypse', 'Alternate Universe - Post-Apocalypse']","จะเกิดอะไรขึ้นถ้าหากว่าโลกแห่งฝันดีและฝันร้ายได้ทำการหลอมรวมกันเป็นหนึ่งเดียวกับโลกมนุษย์จนทำให้เกิดโลกที่บิดเบี้ยวที่พร้อมจะแปรเปลี่ยนไปทุกครั้งตราบใดที่ทุกชีวิตยังสามารถฝันได้อยู่และถูกปกครองโดยเทพีมารแห่งฝันดีและฝันร้าย,เรนคันเทย์และนั่นทำให้เทพแห่งฝันดีและฝันร้ายที่ถูกผนึกต้องทำการเลือกบุคคลจำนวนหนึ่งมาเป็นดรีมวอล์คเกอร์เพื่อฟื้นฟูโลกกลับมาและนี่คือเรื่องราวในจักรวาลคู่ขนานของฟิคชั่นเวิร์สจักรวาลหลัก",ไทย,"8,335",3/?,,1,,32
43412770,Fictionverse Gaiden Project: Great War of Patchwork Planet,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,Gen,Work in Progress,19 Jun 2023,[],[],"['Science Fiction', 'Alternate History', 'War', 'Alternate Universe', 'Inspired by Secret Wars(2015)', 'Inspired by Convergence(2015)', 'Inspired by Fictional ISOT Map Game', 'Alternate Universe - War']","แพ็ทเวิร์คแพลนเน็ต ""ฮิสทอเรีย"" ดาวที่เทพีฮิสทอเรียได้ทำการทดลองนำอารยธรรมต่างๆจากช่วงเวลาตั้งแต่อดีตจนถึงปัจจุบัน(ก่อนปี 2022) และสิ่งมีชีวิตจากโลกช่วงยุคพรีแคมเบรียนจนถึงปลายไพลสโตซีนมาไว้ในดาวดวงนี้เพื่อทดลองว่าถ้านำสิ่งที่ไม่ควรอยู่ในเวลาเดียวกันมาอยู่ร่วมกันจะเกิดอะไรขึ้นและหลังจากเทพีได้ทำการจากไปและระบบกล่องดำได้ทำการเปิดออกและนั่นทำให้สงครามและความปั่นป่วนได้เกิดขึ้น ยินดีต้อนรับสู่สงครามข้ามกาลเวลา Great War of Patchwork Planet",ไทย,"13,624",5/?,,2,,25
43355937,Aquamarine and Sapphire,Saypan2544,"['House of the Dragon (TV)', 'A Song of Ice and Fire - George R. R. Martin']",Teen And Up Audiences,Major Character Death,M/M,Complete Work,01 Dec 2022,"['Aemond ""One-Eye"" Targaryen/Lucerys Velaryon (Son of Rhaenyra)']","['Aemond ""One-Eye"" Targaryen', 'Lucerys Velaryon (Son of Rhaenyra)']","['no beta we die like arrax', 'inspired by houseki no kuni', 'Canonical Character Death', 'Alternate Universe - Canon Divergence', 'maybe? - Freeform', 'Bittersweet Ending', 'Character Death Fix']",100 ปีหลังจมอยู่ใต้ทะเลสาบ god's eye ลูเซริส เวลาเรียนก็ฝันถึงเรื่องราวในอดีต มันคงดีกว่านี้หากคนอื่นเกิดมาเป็นอัญมณีแบบเขา มันคงดีกว่านี้หากเขาเกิดมาเป็นมนุษย์เหมือนคนอื่น มันคงดีกว่านี้หากเขายอมสละตาข้างหนึ่งให้เอมอนด์ ไม่ใช่เอมอนด์ที่สละแซฟไฟร์ให้ลูเซริสเพื่อทำให้เขาฟื้นขึ้นมา,ไทย,"9,119",1/1,6,14,,115
43288260,Fictionverse Project: Patchwork Planet,Yuunaverse Original (ohmmy),['Original Work'],Teen And Up Audiences,Choose Not To Use Archive Warnings,No category,Work in Progress,03 Feb 2023,[],[],"['Science Fantasy', 'Adventure', 'Transformation', 'Gender or Sex Swap', 'Isekai', 'Patchwork World', 'Inspired by Secret Wars(2015)', 'Inspired by Convergence(2015)', 'Inspired by Fictional ISOT Map Game']",ในพหุจักรวาลจำนวนมหาศาลที่อยู่ในฟิคชั่นเวิร์สและเป็นหนึ่งในจักรวาลที่เกิดจากการทดลองของเทพีฮิสทอเรียโดยนำสถานที่จากหลายๆช่วงเวลาของดาวโลกมาตั้งแต่อดีตจนถึงปัจจุบันมาอยู่ในดาวเดียวกันเพื่อที่จะทดสอบว่าพวกเขาจะอยู่ร่วมกันได้ไหมพร้อมมอบพลังคอนเซ็ปต์แก่พวกเขาและนี่คือเรื่องราวของเด็กหนุ่มสาวที่ถูกส่งมายังโลกนี้จากการใช้แอป Otherworlder,ไทย,"15,839",6/?,,2,,39
